"","series","ID","class","slope","climate","bearing_TN","Weight","Max.length","Max.width","Max.thick","near_dist_m"
"1",1,1014,"f","south",NA,NA,NA,NA,NA,NA,0.01
"2",1,1015,"f","south",NA,NA,NA,NA,NA,NA,0.02
"3",1,1016,"f","south",NA,NA,NA,NA,NA,NA,0.01
"4",1,1017,"f","south",NA,NA,NA,NA,NA,NA,0.03
"5",1,1018,"f","south",NA,NA,NA,NA,NA,NA,0.03
"6",1,1019,"f","south",NA,NA,NA,NA,NA,NA,0.02
"7",1,1020,"f","south",NA,NA,NA,NA,NA,NA,0.02
"8",1,1021,"f","south",NA,NA,NA,NA,NA,NA,0.01
"9",1,1022,"f","south",NA,NA,NA,NA,NA,NA,0.01
"10",1,1023,"f","south",NA,NA,NA,NA,NA,NA,0.03
"11",1,1024,"f","south",NA,NA,NA,NA,NA,NA,0.02
"12",1,1025,"f","south",NA,NA,NA,NA,NA,NA,0.02
"13",1,1026,"f","south",NA,NA,NA,NA,NA,NA,0.01
"14",1,1027,"f","south",NA,NA,NA,NA,NA,NA,0.01
"15",1,1028,"f","south",NA,NA,NA,NA,NA,NA,NA
"16",1,1029,"f","south",NA,NA,NA,NA,NA,NA,0.01
"17",1,1030,"f","south",NA,NA,NA,NA,NA,NA,0.02
"18",1,1034,"f","south",NA,NA,NA,NA,NA,NA,0.02
"19",1,1035,"f","south",NA,NA,NA,NA,NA,NA,0.01
"20",1,1036,"f","south",NA,NA,NA,NA,NA,NA,0.01
"21",1,1037,"f","south",NA,NA,NA,NA,NA,NA,NA
"22",1,1038,"f","south",NA,NA,NA,NA,NA,NA,0.01
"23",1,1039,"f","south",NA,NA,NA,NA,NA,NA,0.01
"24",1,1040,"f","south",NA,NA,NA,NA,NA,NA,NA
"25",1,1041,"f","south",NA,NA,NA,NA,NA,NA,NA
"26",1,1042,"f","south",NA,NA,NA,NA,NA,NA,NA
"27",1,1043,"f","south",NA,NA,NA,NA,NA,NA,NA
"28",1,1044,"f","south",NA,NA,NA,NA,NA,NA,NA
"29",1,1045,"f","south",NA,NA,NA,NA,NA,NA,NA
"30",1,1046,"f","south",NA,NA,NA,NA,NA,NA,0.02
"31",1,1047,"f","south",NA,NA,NA,NA,NA,NA,NA
"32",1,1048,"f","south",NA,NA,NA,NA,NA,NA,0.01
"33",1,1049,"f","south",NA,NA,NA,NA,NA,NA,0.02
"34",1,1050,"f","south",NA,NA,NA,NA,NA,NA,0.01
"35",1,1051,"f","south",NA,NA,NA,NA,NA,NA,0.02
"36",1,1052,"f","south",NA,NA,NA,NA,NA,NA,0.02
"37",1,1053,"f","south",NA,NA,NA,NA,NA,NA,0.01
"38",1,1054,"f","south",NA,NA,NA,NA,NA,NA,0.02
"39",1,1055,"f","south",NA,NA,NA,NA,NA,NA,0.01
"40",1,1056,"f","south",NA,NA,NA,NA,NA,NA,0.01
"41",1,1057,"f","south",NA,NA,NA,NA,NA,NA,0.02
"42",1,1058,"f","south",NA,NA,NA,NA,NA,NA,NA
"43",1,1059,"f","south",NA,NA,NA,NA,NA,NA,0.01
"44",1,1060,"f","south",NA,NA,NA,NA,NA,NA,0.02
"45",1,1061,"f","south",NA,NA,NA,NA,NA,NA,0.02
"46",1,1065,"f","south",NA,NA,NA,NA,NA,NA,0.01
"47",1,1066,"f","south",NA,NA,NA,NA,NA,NA,NA
"48",1,1067,"f","south",NA,NA,NA,NA,NA,NA,0.01
"49",1,1068,"f","south",NA,NA,NA,NA,NA,NA,0.01
"50",1,1069,"f","south",NA,NA,NA,NA,NA,NA,0.01
"51",1,1070,"f","south",NA,NA,NA,NA,NA,NA,0.01
"52",1,1071,"f","south",NA,NA,NA,NA,NA,NA,NA
"53",1,1072,"f","south",NA,NA,NA,NA,NA,NA,0.01
"54",1,1073,"f","south",NA,NA,NA,NA,NA,NA,0.01
"55",1,1074,"f","south",NA,NA,NA,NA,NA,NA,NA
"56",1,1075,"f","south",NA,NA,NA,NA,NA,NA,NA
"57",1,1076,"f","south",NA,NA,NA,NA,NA,NA,NA
"58",1,1077,"f","south",NA,NA,NA,NA,NA,NA,NA
"59",1,1078,"f","south",NA,NA,NA,NA,NA,NA,NA
"60",1,1079,"f","south",NA,NA,NA,NA,NA,NA,0.01
"61",1,1080,"f","south",NA,NA,NA,NA,NA,NA,NA
"62",1,1081,"f","south",NA,NA,NA,NA,NA,NA,0.01
"63",1,1082,"f","south",NA,NA,NA,NA,NA,NA,0.01
"64",1,1083,"f","south",NA,NA,NA,NA,NA,NA,NA
"65",1,1084,"f","south",NA,NA,NA,NA,NA,NA,NA
"66",1,1085,"f","south",NA,NA,NA,NA,NA,NA,NA
"67",1,1086,"f","south",NA,NA,NA,NA,NA,NA,0.01
"68",1,1087,"f","south",NA,NA,NA,NA,NA,NA,0.01
"69",1,1088,"f","south",NA,NA,NA,NA,NA,NA,NA
"70",1,1089,"f","south",NA,NA,NA,NA,NA,NA,NA
"71",1,1090,"f","south",NA,NA,NA,NA,NA,NA,0.01
"72",1,1091,"f","south",NA,NA,NA,NA,NA,NA,NA
"73",1,1092,"f","south",NA,NA,NA,NA,NA,NA,NA
"74",1,1096,"f","south",NA,NA,NA,NA,NA,NA,0.01
"75",1,1097,"f","south",NA,NA,NA,NA,NA,NA,NA
"76",1,1098,"f","south",NA,NA,NA,NA,NA,NA,NA
"77",1,1099,"f","south",NA,NA,NA,NA,NA,NA,0.01
"78",1,1100,"f","south",NA,NA,NA,NA,NA,NA,NA
"79",1,1101,"f","south",NA,NA,NA,NA,NA,NA,NA
"80",1,1102,"f","south",NA,NA,NA,NA,NA,NA,NA
"81",1,1103,"f","south",NA,NA,NA,NA,NA,NA,NA
"82",1,1104,"f","south",NA,NA,NA,NA,NA,NA,NA
"83",1,1105,"f","south",NA,NA,NA,NA,NA,NA,NA
"84",1,1106,"f","south",NA,NA,NA,NA,NA,NA,0.01
"85",1,1107,"f","south",NA,NA,NA,NA,NA,NA,NA
"86",1,1108,"f","south",NA,NA,NA,NA,NA,NA,NA
"87",1,1109,"f","south",NA,NA,NA,NA,NA,NA,NA
"88",1,1110,"f","south",NA,NA,NA,NA,NA,NA,0.01
"89",1,1111,"f","south",NA,NA,NA,NA,NA,NA,0.01
"90",1,1112,"f","south",NA,NA,NA,NA,NA,NA,NA
"91",1,1113,"f","south",NA,NA,NA,NA,NA,NA,NA
"92",1,1114,"f","south",NA,NA,NA,NA,NA,NA,0.01
"93",1,1115,"f","south",NA,NA,NA,NA,NA,NA,0.01
"94",1,1116,"f","south",NA,NA,NA,NA,NA,NA,0.01
"95",1,1117,"f","south",NA,NA,NA,NA,NA,NA,0.01
"96",1,1118,"f","south",NA,NA,NA,NA,NA,NA,0.01
"97",1,1119,"f","south",NA,NA,NA,NA,NA,NA,0.01
"98",1,1120,"f","south",NA,NA,NA,NA,NA,NA,NA
"99",1,1121,"f","south",NA,NA,NA,NA,NA,NA,NA
"100",1,1122,"f","south",NA,NA,NA,NA,NA,NA,0.01
"101",1,1125,"f","south",NA,NA,NA,NA,NA,NA,NA
"102",1,1128,"f","south",NA,NA,NA,NA,NA,NA,NA
"103",1,1129,"f","south",NA,NA,NA,NA,NA,NA,0.01
"104",1,1130,"f","south",NA,NA,NA,NA,NA,NA,NA
"105",1,1131,"f","south",NA,NA,NA,NA,NA,NA,NA
"106",1,1132,"f","south",NA,NA,NA,NA,NA,NA,NA
"107",1,1133,"f","south",NA,NA,NA,NA,NA,NA,0.01
"108",1,1134,"f","south",NA,NA,NA,NA,NA,NA,0.01
"109",1,1135,"f","south",NA,NA,NA,NA,NA,NA,0.01
"110",1,1136,"f","south",NA,NA,NA,NA,NA,NA,NA
"111",1,1137,"f","south",NA,NA,NA,NA,NA,NA,0.01
"112",1,1138,"f","south",NA,NA,NA,NA,NA,NA,0.02
"113",1,1139,"f","south",NA,NA,NA,NA,NA,NA,0.02
"114",1,1140,"f","south",NA,NA,NA,NA,NA,NA,0.02
"115",1,1141,"f","south",NA,NA,NA,NA,NA,NA,0.02
"116",1,1142,"f","south",NA,NA,NA,NA,NA,NA,0.02
"117",1,1143,"f","south",NA,NA,NA,NA,NA,NA,0.02
"118",1,1144,"f","south",NA,NA,NA,NA,NA,NA,0.01
"119",1,1145,"f","south",NA,NA,NA,NA,NA,NA,0.02
"120",1,1146,"f","south",NA,NA,NA,NA,NA,NA,0.01
"121",1,1147,"f","south",NA,NA,NA,NA,NA,NA,NA
"122",1,1148,"f","south",NA,NA,NA,NA,NA,NA,0.01
"123",1,1149,"f","south",NA,NA,NA,NA,NA,NA,NA
"124",1,1150,"f","south",NA,NA,NA,NA,NA,NA,NA
"125",1,1151,"f","south",NA,NA,NA,NA,NA,NA,NA
"126",1,1152,"f","south",NA,NA,NA,NA,NA,NA,NA
"127",1,1153,"f","south",NA,NA,NA,NA,NA,NA,NA
"128",1,1154,"f","south",NA,NA,NA,NA,NA,NA,0.01
"129",1,1155,"f","south",NA,NA,NA,NA,NA,NA,NA
"130",1,1158,"f","south",NA,NA,NA,NA,NA,NA,0.01
"131",1,1160,"f","south",NA,NA,NA,NA,NA,NA,NA
"132",1,1161,"f","south",NA,NA,NA,NA,NA,NA,NA
"133",1,1162,"f","south",NA,NA,NA,NA,NA,NA,NA
"134",1,1163,"f","south",NA,NA,NA,NA,NA,NA,NA
"135",1,1164,"f","south",NA,NA,NA,NA,NA,NA,NA
"136",1,1165,"f","south",NA,NA,NA,NA,NA,NA,NA
"137",1,1166,"f","south",NA,NA,NA,NA,NA,NA,NA
"138",1,1167,"f","south",NA,NA,NA,NA,NA,NA,NA
"139",1,1168,"f","south",NA,NA,NA,NA,NA,NA,0.01
"140",1,1169,"f","south",NA,NA,NA,NA,NA,NA,0.01
"141",1,1170,"f","south",NA,NA,NA,NA,NA,NA,NA
"142",1,1171,"f","south",NA,NA,NA,NA,NA,NA,0.01
"143",1,1172,"f","south",NA,NA,NA,NA,NA,NA,NA
"144",1,1173,"f","south",NA,NA,NA,NA,NA,NA,0.01
"145",1,1174,"f","south",NA,NA,NA,NA,NA,NA,NA
"146",1,1175,"f","south",NA,NA,NA,NA,NA,NA,0.01
"147",1,1176,"f","south",NA,NA,NA,NA,NA,NA,NA
"148",1,1177,"f","south",NA,NA,NA,NA,NA,NA,0.01
"149",1,1178,"f","south",NA,NA,NA,NA,NA,NA,0.02
"150",1,1179,"f","south",NA,NA,NA,NA,NA,NA,0.01
"151",1,1180,"f","south",NA,NA,NA,NA,NA,NA,0.01
"152",1,1181,"f","south",NA,NA,NA,NA,NA,NA,0.02
"153",1,1182,"f","south",NA,NA,NA,NA,NA,NA,0.03
"154",1,1183,"f","south",NA,NA,NA,NA,NA,NA,0.02
"155",1,1184,"f","south",NA,NA,NA,NA,NA,NA,0.02
"156",1,1185,"f","south",NA,NA,NA,NA,NA,NA,0.02
"157",1,1186,"f","south",NA,NA,NA,NA,NA,NA,0.03
"158",1,1190,"f","south",NA,NA,NA,NA,NA,NA,0.03
"159",1,1191,"f","south",NA,NA,NA,NA,NA,NA,0.01
"160",1,1192,"f","south",NA,NA,NA,NA,NA,NA,0.03
"161",1,1193,"f","south",NA,NA,NA,NA,NA,NA,0.03
"162",1,1194,"f","south",NA,NA,NA,NA,NA,NA,0.02
"163",1,1195,"f","south",NA,NA,NA,NA,NA,NA,0.03
"164",1,1196,"f","south",NA,NA,NA,NA,NA,NA,0.02
"165",1,1197,"f","south",NA,NA,NA,NA,NA,NA,0.02
"166",1,1198,"f","south",NA,NA,NA,NA,NA,NA,0.01
"167",1,1199,"f","south",NA,NA,NA,NA,NA,NA,0.01
"168",1,1200,"f","south",NA,NA,NA,NA,NA,NA,NA
"169",1,1201,"f","south",NA,NA,NA,NA,NA,NA,0.01
"170",1,1202,"f","south",NA,NA,NA,NA,NA,NA,0.01
"171",1,1203,"f","south",NA,NA,NA,NA,NA,NA,NA
"172",1,1204,"f","south",NA,NA,NA,NA,NA,NA,0.01
"173",1,1205,"f","south",NA,NA,NA,NA,NA,NA,0.01
"174",1,1206,"f","south",NA,NA,NA,NA,NA,NA,0.01
"175",1,1207,"f","south",NA,NA,NA,NA,NA,NA,NA
"176",1,1208,"f","south",NA,NA,NA,NA,NA,NA,NA
"177",1,1209,"f","south",NA,NA,NA,NA,NA,NA,NA
"178",1,1210,"f","south",NA,NA,NA,NA,NA,NA,NA
"179",1,1211,"f","south",NA,NA,NA,NA,NA,NA,NA
"180",1,1212,"f","south",NA,NA,NA,NA,NA,NA,NA
"181",1,1213,"f","south",NA,NA,NA,NA,NA,NA,NA
"182",1,1214,"f","south",NA,NA,NA,NA,NA,NA,NA
"183",1,1215,"f","south",NA,NA,NA,NA,NA,NA,NA
"184",1,1216,"f","south",NA,NA,NA,NA,NA,NA,NA
"185",1,1217,"f","south",NA,NA,NA,NA,NA,NA,0.01
"186",1,1218,"f","south",NA,NA,NA,NA,NA,NA,NA
"187",1,1222,"f","south",NA,NA,NA,NA,NA,NA,NA
"188",1,1223,"f","south",NA,NA,NA,NA,NA,NA,NA
"189",1,1224,"f","south",NA,NA,NA,NA,NA,NA,NA
"190",1,1225,"f","south",NA,NA,NA,NA,NA,NA,0.01
"191",1,1226,"f","south",NA,NA,NA,NA,NA,NA,NA
"192",1,1227,"f","south",NA,NA,NA,NA,NA,NA,0.01
"193",1,1228,"f","south",NA,NA,NA,NA,NA,NA,0.01
"194",1,1229,"f","south",NA,NA,NA,NA,NA,NA,NA
"195",1,1230,"f","south",NA,NA,NA,NA,NA,NA,NA
"196",1,1231,"f","south",NA,NA,NA,NA,NA,NA,0.01
"197",1,1232,"f","south",NA,NA,NA,NA,NA,NA,NA
"198",1,1233,"f","south",NA,NA,NA,NA,NA,NA,NA
"199",1,1234,"f","south",NA,NA,NA,NA,NA,NA,NA
"200",1,1237,"f","south",NA,NA,NA,NA,NA,NA,NA
"201",1,1238,"f","south",NA,NA,NA,NA,NA,NA,NA
"202",1,1239,"f","south",NA,NA,NA,NA,NA,NA,NA
"203",1,1240,"f","south",NA,NA,NA,NA,NA,NA,NA
"204",1,1241,"f","south",NA,NA,NA,NA,NA,NA,NA
"205",1,1242,"f","south",NA,NA,NA,NA,NA,NA,NA
"206",1,1243,"f","south",NA,NA,NA,NA,NA,NA,NA
"207",1,1244,"f","south",NA,NA,NA,NA,NA,NA,NA
"208",1,1245,"f","south",NA,NA,NA,NA,NA,NA,0.01
"209",1,1246,"f","south",NA,NA,NA,NA,NA,NA,0.01
"210",1,1248,"f","south",NA,NA,NA,NA,NA,NA,0.01
"211",1,1249,"f","south",NA,NA,NA,NA,NA,NA,0.01
"212",1,1250,"f","south",NA,NA,NA,NA,NA,NA,0.01
"213",1,1254,"f","south",NA,NA,NA,NA,NA,NA,0.01
"214",1,1255,"f","south",NA,NA,NA,NA,NA,NA,0.01
"215",1,1256,"f","south",NA,NA,NA,NA,NA,NA,0.01
"216",1,1257,"f","south",NA,NA,NA,NA,NA,NA,0.01
"217",1,1259,"f","south",NA,NA,NA,NA,NA,NA,0.01
"218",1,1260,"f","south",NA,NA,NA,NA,NA,NA,0.01
"219",1,1261,"f","south",NA,NA,NA,NA,NA,NA,0.01
"220",1,1262,"f","south",NA,NA,NA,NA,NA,NA,0.01
"221",1,1263,"f","south",NA,NA,NA,NA,NA,NA,0.01
"222",1,1264,"f","south",NA,NA,NA,NA,NA,NA,0.01
"223",1,1265,"f","south",NA,NA,NA,NA,NA,NA,0.02
"224",1,1266,"f","south",NA,NA,NA,NA,NA,NA,0.01
"225",1,1267,"f","south",NA,NA,NA,NA,NA,NA,0.01
"226",1,1268,"f","south",NA,NA,NA,NA,NA,NA,0.02
"227",1,1269,"f","south",NA,NA,NA,NA,NA,NA,0.01
"228",1,1270,"f","south",NA,NA,NA,NA,NA,NA,0.02
"229",1,1271,"f","south",NA,NA,NA,NA,NA,NA,0.03
"230",1,1272,"f","south",NA,NA,NA,NA,NA,NA,0.02
"231",1,1273,"f","south",NA,NA,NA,NA,NA,NA,0.02
"232",1,1274,"f","south",NA,NA,NA,NA,NA,NA,0.02
"233",1,1275,"f","south",NA,NA,NA,NA,NA,NA,0.02
"234",1,1276,"f","south",NA,NA,NA,NA,NA,NA,0.03
"235",1,1277,"f","south",NA,NA,NA,NA,NA,NA,0.03
"236",1,1278,"f","south",NA,NA,NA,NA,NA,NA,0.03
"237",1,1279,"f","south",NA,NA,NA,NA,NA,NA,0.03
"238",1,1280,"f","south",NA,NA,NA,NA,NA,NA,0.01
"239",1,1281,"f","south",NA,NA,NA,NA,NA,NA,0.03
"240",1,1285,"f","south",NA,NA,NA,NA,NA,NA,0.04
"241",1,1286,"f","south",NA,NA,NA,NA,NA,NA,0.04
"242",1,1287,"f","south",NA,NA,NA,NA,NA,NA,0.03
"243",1,1288,"f","south",NA,NA,NA,NA,NA,NA,0.04
"244",1,1289,"f","south",NA,NA,NA,NA,NA,NA,0.03
"245",1,1290,"f","south",NA,NA,NA,NA,NA,NA,0.02
"246",1,1291,"f","south",NA,NA,NA,NA,NA,NA,0.02
"247",1,1292,"f","south",NA,NA,NA,NA,NA,NA,0.03
"248",1,1293,"f","south",NA,NA,NA,NA,NA,NA,0.02
"249",1,1294,"f","south",NA,NA,NA,NA,NA,NA,0.03
"250",1,1295,"f","south",NA,NA,NA,NA,NA,NA,0.03
"251",1,1296,"f","south",NA,NA,NA,NA,NA,NA,0.04
"252",1,1297,"f","south",NA,NA,NA,NA,NA,NA,0.03
"253",1,1298,"f","south",NA,NA,NA,NA,NA,NA,0.03
"254",1,1299,"f","south",NA,NA,NA,NA,NA,NA,0.02
"255",1,1300,"f","south",NA,NA,NA,NA,NA,NA,0.02
"256",1,1301,"f","south",NA,NA,NA,NA,NA,NA,0.03
"257",1,1302,"f","south",NA,NA,NA,NA,NA,NA,NA
"258",1,1303,"f","south",NA,NA,NA,NA,NA,NA,0.02
"259",1,1304,"f","south",NA,NA,NA,NA,NA,NA,0.02
"260",1,1305,"f","south",NA,NA,NA,NA,NA,NA,0.02
"261",1,1306,"f","south",NA,NA,NA,NA,NA,NA,0.01
"262",1,1307,"f","south",NA,NA,NA,NA,NA,NA,0.01
"263",1,1308,"f","south",NA,NA,NA,NA,NA,NA,0.02
"264",1,1309,"f","south",NA,NA,NA,NA,NA,NA,0.01
"265",1,1310,"f","south",NA,NA,NA,NA,NA,NA,0.02
"266",1,1311,"f","south",NA,NA,NA,NA,NA,NA,0.01
"267",1,1313,"f","south",NA,NA,NA,NA,NA,NA,NA
"268",1,1316,"f","south",NA,NA,NA,NA,NA,NA,0.01
"269",1,1317,"f","south",NA,NA,NA,NA,NA,NA,0.01
"270",1,1318,"f","south",NA,NA,NA,NA,NA,NA,NA
"271",1,1319,"f","south",NA,NA,NA,NA,NA,NA,NA
"272",1,1320,"f","south",NA,NA,NA,NA,NA,NA,NA
"273",1,1321,"f","south",NA,NA,NA,NA,NA,NA,NA
"274",1,1322,"f","south",NA,NA,NA,NA,NA,NA,NA
"275",1,1323,"f","south",NA,NA,NA,NA,NA,NA,0.01
"276",1,1324,"f","south",NA,NA,NA,NA,NA,NA,NA
"277",1,1325,"f","south",NA,NA,NA,NA,NA,NA,0.01
"278",1,1326,"f","south",NA,NA,NA,NA,NA,NA,NA
"279",1,1327,"f","south",NA,NA,NA,NA,NA,NA,0.01
"280",1,1328,"f","south",NA,NA,NA,NA,NA,NA,0.02
"281",1,1329,"f","south",NA,NA,NA,NA,NA,NA,0.02
"282",1,1330,"f","south",NA,NA,NA,NA,NA,NA,0.02
"283",1,1331,"f","south",NA,NA,NA,NA,NA,NA,0.03
"284",1,1332,"f","south",NA,NA,NA,NA,NA,NA,0.02
"285",1,1333,"f","south",NA,NA,NA,NA,NA,NA,0.02
"286",1,1334,"f","south",NA,NA,NA,NA,NA,NA,0.02
"287",1,1335,"f","south",NA,NA,NA,NA,NA,NA,0.01
"288",1,1336,"f","south",NA,NA,NA,NA,NA,NA,0.01
"289",1,1337,"f","south",NA,NA,NA,NA,NA,NA,0.02
"290",1,1338,"f","south",NA,NA,NA,NA,NA,NA,0.01
"291",1,1339,"f","south",NA,NA,NA,NA,NA,NA,0.01
"292",1,1340,"f","south",NA,NA,NA,NA,NA,NA,0.01
"293",1,1341,"f","south",NA,NA,NA,NA,NA,NA,0.02
"294",1,1346,"f","south",NA,NA,NA,NA,NA,NA,NA
"295",1,1347,"f","south",NA,NA,NA,NA,NA,NA,0.01
"296",1,1348,"f","south",NA,NA,NA,NA,NA,NA,NA
"297",1,1349,"f","south",NA,NA,NA,NA,NA,NA,0.01
"298",1,1350,"f","south",NA,NA,NA,NA,NA,NA,NA
"299",1,1351,"f","south",NA,NA,NA,NA,NA,NA,NA
"300",1,1352,"f","south",NA,NA,NA,NA,NA,NA,0.01
"301",1,1353,"f","south",NA,NA,NA,NA,NA,NA,NA
"302",1,1354,"f","south",NA,NA,NA,NA,NA,NA,0.01
"303",1,1355,"f","south",NA,NA,NA,NA,NA,NA,0.02
"304",1,1356,"f","south",NA,NA,NA,NA,NA,NA,0.01
"305",1,1357,"f","south",NA,NA,NA,NA,NA,NA,0.01
"306",1,1358,"f","south",NA,NA,NA,NA,NA,NA,0.02
"307",1,1359,"f","south",NA,NA,NA,NA,NA,NA,0.02
"308",1,1360,"f","south",NA,NA,NA,NA,NA,NA,0.02
"309",1,1361,"f","south",NA,NA,NA,NA,NA,NA,0.01
"310",1,1362,"f","south",NA,NA,NA,NA,NA,NA,0.01
"311",1,1363,"f","south",NA,NA,NA,NA,NA,NA,0.02
"312",1,1365,"f","south",NA,NA,NA,NA,NA,NA,NA
"313",1,1368,"f","south",NA,NA,NA,NA,NA,NA,0.01
"314",1,1369,"f","south",NA,NA,NA,NA,NA,NA,0.02
"315",1,1370,"f","south",NA,NA,NA,NA,NA,NA,0.02
"316",1,1371,"f","south",NA,NA,NA,NA,NA,NA,0.02
"317",1,1372,"f","south",NA,NA,NA,NA,NA,NA,0.01
"318",1,1373,"f","south",NA,NA,NA,NA,NA,NA,0.01
"319",1,1374,"f","south",NA,NA,NA,NA,NA,NA,0.01
"320",1,1375,"f","south",NA,NA,NA,NA,NA,NA,0.01
"321",1,1376,"f","south",NA,NA,NA,NA,NA,NA,0.01
"322",1,1377,"f","south",NA,NA,NA,NA,NA,NA,NA
"323",1,1378,"f","south",NA,NA,NA,NA,NA,NA,NA
"324",1,1379,"f","south",NA,NA,NA,NA,NA,NA,0.02
"325",1,1380,"f","south",NA,NA,NA,NA,NA,NA,0.01
"326",1,1381,"f","south",NA,NA,NA,NA,NA,NA,NA
"327",1,1382,"f","south",NA,NA,NA,NA,NA,NA,NA
"328",1,1383,"f","south",NA,NA,NA,NA,NA,NA,NA
"329",1,1384,"f","south",NA,NA,NA,NA,NA,NA,NA
"330",1,1385,"f","south",NA,NA,NA,NA,NA,NA,0.03
"331",1,1386,"f","south",NA,NA,NA,NA,NA,NA,0.01
"332",1,1387,"f","south",NA,NA,NA,NA,NA,NA,0.01
"333",1,1388,"f","south",NA,NA,NA,NA,NA,NA,0.02
"334",1,1389,"f","south",NA,NA,NA,NA,NA,NA,0.01
"335",1,1390,"f","south",NA,NA,NA,NA,NA,NA,0.01
"336",1,1391,"f","south",NA,NA,NA,NA,NA,NA,0.01
"337",1,1392,"f","south",NA,NA,NA,NA,NA,NA,0.01
"338",1,1393,"f","south",NA,NA,NA,NA,NA,NA,0.01
"339",1,1394,"f","south",NA,NA,NA,NA,NA,NA,0.01
"340",1,1398,"f","south",NA,NA,NA,NA,NA,NA,0.01
"341",1,1399,"f","south",NA,NA,NA,NA,NA,NA,0.02
"342",1,1400,"f","south",NA,NA,NA,NA,NA,NA,0.02
"343",1,1401,"f","south",NA,NA,NA,NA,NA,NA,0.02
"344",1,1402,"f","south",NA,NA,NA,NA,NA,NA,0.02
"345",1,1403,"f","south",NA,NA,NA,NA,NA,NA,0.03
"346",1,1404,"f","south",NA,NA,NA,NA,NA,NA,0.03
"347",1,1405,"f","south",NA,NA,NA,NA,NA,NA,0.03
"348",1,1406,"f","south",NA,NA,NA,NA,NA,NA,0.03
"349",1,1407,"f","south",NA,NA,NA,NA,NA,NA,0.02
"350",1,1408,"f","south",NA,NA,NA,NA,NA,NA,0.01
"351",2,1409,"f","north","dry",257,0.8,26.9,11,2.9,0.95
"352",2,1411,"f","south","dry",297,6.4,39,21.7,8.5,0.07
